product_id,current_price,demand,season,season_num,competitor_price,category,category_num,discount,sales_volume
P05916,643.0,239.0,fall,3,288.0,electronics,0,14.0,37
P05917,853.0,193.0,summer,0,806.0,electronics,0,7.0,34
P05918,707.0,235.0,winter,1,821.0,accessories,2,10.0,71
P05919,993.0,112.0,winter,1,744.0,clothing,1,30.0,7
P05920,467.0,279.0,winter,1,816.0,electronics,0,0.0,165
P05921,951.0,82.0,fall,3,949.0,home,3,3.0,10
P05922,613.0,48.0,fall,3,466.0,home,3,24.0,6
P05923,443.0,294.0,summer,0,942.0,home,3,21.0,206
P05924,873.0,89.0,spring,2,725.0,clothing,1,21.0,14
P05925,258.0,298.0,winter,1,853.0,clothing,1,29.0,273
P05926,204.0,250.0,fall,3,305.0,home,3,25.0,206
P05927,907.0,274.0,winter,1,573.0,accessories,2,26.0,20
P05928,768.0,191.0,summer,0,649.0,accessories,2,26.0,47
P05929,605.0,199.0,fall,3,240.0,electronics,0,12.0,30
P05930,415.0,283.0,spring,2,803.0,electronics,0,6.0,182
P05931,224.0,202.0,spring,2,191.0,electronics,0,26.0,97
P05932,203.0,224.0,fall,3,910.0,electronics,0,6.0,189
P05933,730.0,268.0,spring,2,444.0,electronics,0,5.0,26
P05934,588.0,232.0,summer,0,919.0,clothing,1,24.0,112
P05935,908.0,178.0,spring,2,486.0,clothing,1,7.0,19
P05936,769.0,119.0,winter,1,150.0,accessories,2,11.0,14
P05937,646.0,131.0,winter,1,258.0,accessories,2,23.0,22
P05938,952.0,185.0,winter,1,274.0,clothing,1,17.0,14
P05939,344.0,55.0,fall,3,213.0,accessories,2,22.0,17
P05940,586.0,131.0,fall,3,355.0,home,3,14.0,20
P05941,983.0,106.0,fall,3,564.0,accessories,2,27.0,10
P05942,447.0,202.0,fall,3,393.0,home,3,15.0,79
P05943,724.0,104.0,fall,3,739.0,home,3,0.0,23
P05944,660.0,288.0,summer,0,772.0,electronics,0,9.0,106
P05945,211.0,184.0,fall,3,803.0,accessories,2,14.0,163
P05946,582.0,109.0,spring,2,365.0,home,3,23.0,16
P05947,754.0,257.0,summer,0,677.0,accessories,2,12.0,55
P05948,597.0,41.0,fall,3,715.0,accessories,2,18.0,20
P05949,217.0,186.0,spring,2,802.0,clothing,1,26.0,177
P05950,773.0,234.0,summer,0,529.0,clothing,1,12.0,33
P05951,689.0,77.0,winter,1,228.0,electronics,0,8.0,16
P05952,949.0,49.0,summer,0,564.0,accessories,2,30.0,10
P05953,617.0,125.0,fall,3,602.0,clothing,1,20.0,42
P05954,535.0,186.0,summer,0,298.0,home,3,15.0,38
P05955,617.0,173.0,summer,0,788.0,home,3,22.0,79
P05956,810.0,26.0,winter,1,819.0,electronics,0,13.0,1
P05957,873.0,216.0,summer,0,940.0,home,3,22.0,52
P05958,320.0,65.0,summer,0,187.0,accessories,2,8.0,23
P05959,630.0,37.0,winter,1,306.0,home,3,17.0,3
P05960,242.0,172.0,fall,3,482.0,electronics,0,3.0,154
P05961,515.0,283.0,spring,2,437.0,electronics,0,11.0,97
P05962,579.0,93.0,summer,0,261.0,home,3,23.0,17
P05963,343.0,164.0,winter,1,851.0,accessories,2,4.0,109
P05964,525.0,121.0,summer,0,767.0,clothing,1,10.0,62
P05965,561.0,140.0,fall,3,240.0,accessories,2,4.0,27
P05966,248.0,195.0,fall,3,198.0,accessories,2,18.0,86
P05967,263.0,82.0,winter,1,310.0,accessories,2,20.0,48
P05968,553.0,103.0,spring,2,665.0,home,3,28.0,46
P05969,998.0,34.0,spring,2,551.0,clothing,1,6.0,5
P05970,362.0,153.0,summer,0,859.0,accessories,2,3.0,111
P05971,339.0,140.0,winter,1,469.0,clothing,1,7.0,93
P05972,326.0,147.0,spring,2,513.0,electronics,0,29.0,112
P05973,596.0,199.0,fall,3,591.0,clothing,1,26.0,75
P05974,661.0,101.0,spring,2,624.0,home,3,5.0,32
P05975,949.0,32.0,winter,1,915.0,electronics,0,5.0,5
P05976,385.0,43.0,fall,3,751.0,electronics,0,21.0,24
P05977,918.0,187.0,summer,0,461.0,accessories,2,3.0,22
P05978,930.0,289.0,fall,3,681.0,clothing,1,13.0,34
P05979,388.0,89.0,spring,2,738.0,electronics,0,30.0,70
P05980,586.0,108.0,spring,2,369.0,electronics,0,2.0,12
P05981,627.0,208.0,spring,2,823.0,clothing,1,9.0,90
P05982,482.0,276.0,summer,0,646.0,clothing,1,21.0,150
P05983,435.0,236.0,spring,2,492.0,electronics,0,5.0,119
P05984,392.0,51.0,winter,1,776.0,electronics,0,17.0,40
P05985,485.0,160.0,summer,0,243.0,clothing,1,29.0,35
P05986,969.0,180.0,fall,3,282.0,home,3,9.0,17
P05987,956.0,51.0,spring,2,650.0,clothing,1,8.0,1
P05988,334.0,171.0,winter,1,321.0,home,3,15.0,85
P05989,990.0,279.0,winter,1,775.0,electronics,0,19.0,34
P05990,981.0,235.0,summer,0,158.0,accessories,2,3.0,17
P05991,369.0,298.0,winter,1,921.0,clothing,1,25.0,237
P05992,357.0,117.0,summer,0,831.0,electronics,0,28.0,94
P05993,399.0,49.0,summer,0,470.0,electronics,0,27.0,28
P05994,685.0,109.0,summer,0,247.0,accessories,2,10.0,10
P05995,755.0,167.0,fall,3,318.0,clothing,1,27.0,23
P05996,974.0,163.0,fall,3,460.0,electronics,0,11.0,14
P05997,781.0,86.0,winter,1,879.0,home,3,23.0,19
P05998,702.0,77.0,fall,3,492.0,accessories,2,18.0,8
P05999,569.0,300.0,summer,0,579.0,home,3,9.0,114
P06000,301.0,298.0,summer,0,705.0,clothing,1,6.0,234
P06001,323.0,255.0,fall,3,649.0,home,3,6.0,202
P06002,511.0,147.0,winter,1,922.0,accessories,2,17.0,87
P06003,996.0,228.0,summer,0,434.0,electronics,0,2.0,12
P06004,656.0,205.0,fall,3,787.0,accessories,2,30.0,87
P06005,428.0,188.0,spring,2,409.0,electronics,0,11.0,84
P06006,856.0,191.0,winter,1,644.0,electronics,0,13.0,25
P06007,395.0,279.0,winter,1,504.0,home,3,19.0,166
P06008,931.0,224.0,winter,1,363.0,accessories,2,1.0,14
P06009,621.0,154.0,spring,2,349.0,accessories,2,29.0,23
P06010,770.0,65.0,summer,0,385.0,electronics,0,8.0,7
P06011,808.0,28.0,winter,1,285.0,accessories,2,9.0,11
P06012,369.0,180.0,fall,3,777.0,clothing,1,26.0,137
P06013,580.0,125.0,winter,1,816.0,clothing,1,5.0,50
P06014,371.0,107.0,fall,3,571.0,home,3,16.0,67
P06015,861.0,211.0,winter,1,490.0,home,3,14.0,24
P06016,651.0,172.0,fall,3,491.0,accessories,2,0.0,38
P06017,548.0,156.0,fall,3,679.0,home,3,23.0,82
P06018,832.0,292.0,fall,3,537.0,accessories,2,26.0,39
P06019,692.0,168.0,spring,2,153.0,home,3,21.0,28
P06020,818.0,207.0,spring,2,826.0,clothing,1,12.0,50
P06021,202.0,160.0,spring,2,788.0,electronics,0,9.0,135
P06022,291.0,150.0,summer,0,548.0,electronics,0,11.0,121
P06023,204.0,23.0,fall,3,571.0,clothing,1,22.0,21
P06024,486.0,282.0,summer,0,560.0,electronics,0,21.0,144
P06025,816.0,45.0,spring,2,362.0,accessories,2,15.0,7
P06026,344.0,43.0,fall,3,709.0,accessories,2,1.0,28
P06027,981.0,285.0,summer,0,707.0,clothing,1,2.0,16
P06028,622.0,248.0,spring,2,707.0,clothing,1,7.0,90
P06029,806.0,288.0,summer,0,197.0,clothing,1,19.0,35
P06030,655.0,144.0,summer,0,336.0,clothing,1,28.0,21
P06031,939.0,191.0,spring,2,651.0,electronics,0,14.0,16
P06032,400.0,253.0,fall,3,781.0,electronics,0,23.0,192
P06033,410.0,294.0,winter,1,793.0,electronics,0,18.0,214
P06034,204.0,95.0,winter,1,680.0,accessories,2,17.0,88
P06035,822.0,233.0,summer,0,936.0,home,3,22.0,68
P06036,574.0,177.0,summer,0,624.0,accessories,2,0.0,60
P06037,645.0,223.0,summer,0,893.0,home,3,26.0,106
P06038,304.0,168.0,fall,3,191.0,clothing,1,18.0,39
P06039,849.0,94.0,summer,0,753.0,clothing,1,1.0,16
P06040,599.0,248.0,summer,0,410.0,electronics,0,4.0,41
P06041,294.0,81.0,summer,0,197.0,electronics,0,17.0,26
P06042,586.0,77.0,spring,2,943.0,home,3,15.0,31
P06043,650.0,293.0,winter,1,735.0,home,3,9.0,96
P06044,614.0,127.0,winter,1,877.0,electronics,0,20.0,56
P06045,924.0,206.0,spring,2,595.0,clothing,1,28.0,14
P06046,702.0,248.0,fall,3,370.0,electronics,0,2.0,32
P06047,652.0,67.0,fall,3,770.0,clothing,1,24.0,23
P06048,489.0,287.0,fall,3,796.0,clothing,1,9.0,168
P06049,732.0,234.0,spring,2,492.0,accessories,2,24.0,34
P06050,391.0,273.0,winter,1,387.0,accessories,2,23.0,143
P06051,348.0,106.0,winter,1,304.0,home,3,12.0,47
P06052,957.0,200.0,summer,0,205.0,clothing,1,20.0,19
P06053,977.0,44.0,winter,1,536.0,electronics,0,9.0,6
P06054,961.0,241.0,fall,3,859.0,clothing,1,10.0,25
P06055,713.0,68.0,fall,3,464.0,home,3,6.0,7
P06056,591.0,194.0,summer,0,187.0,clothing,1,1.0,38
P06057,514.0,293.0,summer,0,490.0,clothing,1,18.0,107
P06058,274.0,54.0,winter,1,878.0,home,3,27.0,50
P06059,797.0,236.0,summer,0,380.0,clothing,1,26.0,29
P06060,468.0,228.0,summer,0,601.0,accessories,2,17.0,119
P06061,423.0,179.0,spring,2,491.0,home,3,25.0,98
P06062,728.0,26.0,winter,1,602.0,accessories,2,10.0,14
P06063,311.0,288.0,fall,3,406.0,home,3,16.0,181
P06064,449.0,145.0,spring,2,583.0,clothing,1,2.0,69
P06065,431.0,109.0,fall,3,358.0,accessories,2,19.0,31
P06066,989.0,61.0,summer,0,350.0,accessories,2,11.0,2
P06067,912.0,178.0,summer,0,286.0,electronics,0,24.0,13
P06068,281.0,221.0,fall,3,789.0,accessories,2,27.0,193
P06069,323.0,110.0,spring,2,714.0,accessories,2,1.0,78
P06070,373.0,144.0,spring,2,543.0,clothing,1,24.0,100
P06071,267.0,145.0,spring,2,745.0,accessories,2,0.0,109
P06072,245.0,71.0,summer,0,870.0,accessories,2,8.0,69
P06073,454.0,122.0,winter,1,946.0,accessories,2,21.0,87
P06074,925.0,206.0,summer,0,185.0,clothing,1,23.0,20
P06075,228.0,224.0,fall,3,364.0,home,3,18.0,184
P06076,479.0,33.0,spring,2,176.0,clothing,1,7.0,2
P06077,435.0,123.0,winter,1,807.0,accessories,2,26.0,85
P06078,446.0,136.0,spring,2,167.0,home,3,8.0,29
P06079,566.0,112.0,summer,0,779.0,clothing,1,6.0,49
P06080,693.0,163.0,winter,1,286.0,clothing,1,3.0,22
P06081,223.0,129.0,winter,1,728.0,home,3,21.0,120
P06082,784.0,182.0,summer,0,179.0,electronics,0,15.0,22
P06083,916.0,72.0,spring,2,222.0,accessories,2,5.0,7
P06084,688.0,22.0,spring,2,272.0,electronics,0,17.0,1
P06085,692.0,87.0,spring,2,377.0,accessories,2,1.0,4
P06086,512.0,265.0,summer,0,487.0,accessories,2,10.0,96
P06087,804.0,157.0,fall,3,422.0,electronics,0,4.0,26
P06088,573.0,85.0,fall,3,907.0,electronics,0,16.0,54
P06089,837.0,174.0,spring,2,586.0,accessories,2,4.0,25
P06090,223.0,106.0,winter,1,188.0,home,3,25.0,51
P06091,532.0,52.0,fall,3,831.0,home,3,30.0,32
P06092,553.0,87.0,spring,2,575.0,electronics,0,2.0,39
P06093,314.0,206.0,fall,3,464.0,electronics,0,18.0,156
P06094,246.0,211.0,spring,2,763.0,clothing,1,7.0,168
P06095,936.0,232.0,fall,3,658.0,home,3,10.0,22
P06096,976.0,107.0,fall,3,904.0,home,3,2.0,11
P06097,297.0,127.0,winter,1,306.0,accessories,2,2.0,69
P06098,657.0,259.0,winter,1,926.0,clothing,1,0.0,101
P06099,721.0,235.0,fall,3,406.0,accessories,2,29.0,31
P06100,795.0,196.0,spring,2,784.0,clothing,1,23.0,50
P06101,603.0,72.0,winter,1,605.0,home,3,12.0,22
P06102,412.0,68.0,summer,0,196.0,accessories,2,30.0,17
P06103,883.0,133.0,winter,1,481.0,clothing,1,29.0,13
P06104,701.0,114.0,fall,3,159.0,accessories,2,9.0,25
P06105,919.0,44.0,fall,3,293.0,clothing,1,25.0,5
P06106,646.0,151.0,summer,0,580.0,electronics,0,5.0,42
P06107,774.0,198.0,winter,1,301.0,accessories,2,10.0,28
P06108,456.0,164.0,fall,3,636.0,electronics,0,7.0,86
P06109,319.0,217.0,summer,0,285.0,clothing,1,18.0,102
P06110,252.0,103.0,summer,0,736.0,accessories,2,29.0,96
P06111,529.0,176.0,spring,2,175.0,clothing,1,10.0,37
P06112,982.0,104.0,winter,1,156.0,clothing,1,5.0,4
P06113,439.0,272.0,winter,1,740.0,electronics,0,30.0,188
P06114,953.0,91.0,winter,1,164.0,accessories,2,11.0,10
P06115,728.0,242.0,fall,3,581.0,home,3,17.0,47
P06116,681.0,295.0,summer,0,549.0,clothing,1,2.0,62
P06117,385.0,283.0,spring,2,356.0,electronics,0,12.0,123
P06118,854.0,265.0,winter,1,750.0,home,3,3.0,56
P06119,460.0,80.0,spring,2,758.0,electronics,0,8.0,44
P06120,562.0,278.0,spring,2,365.0,electronics,0,30.0,58
P06121,689.0,26.0,summer,0,651.0,electronics,0,15.0,6
P06122,629.0,207.0,winter,1,608.0,clothing,1,11.0,62
P06123,437.0,23.0,spring,2,408.0,home,3,19.0,13
P06124,502.0,250.0,winter,1,478.0,clothing,1,6.0,88
P06125,496.0,152.0,winter,1,603.0,clothing,1,11.0,81
P06126,274.0,144.0,winter,1,948.0,accessories,2,7.0,110
P06127,898.0,34.0,spring,2,524.0,home,3,20.0,1
P06128,531.0,32.0,summer,0,613.0,accessories,2,14.0,17
P06129,956.0,137.0,summer,0,224.0,electronics,0,1.0,13
P06130,840.0,259.0,spring,2,391.0,home,3,30.0,31
P06131,672.0,282.0,fall,3,166.0,home,3,10.0,41
P06132,481.0,25.0,winter,1,838.0,clothing,1,23.0,8
P06133,789.0,250.0,winter,1,408.0,electronics,0,20.0,31
P06134,270.0,49.0,summer,0,272.0,clothing,1,4.0,22
P06135,461.0,41.0,spring,2,460.0,accessories,2,22.0,31
P06136,901.0,175.0,spring,2,260.0,electronics,0,5.0,16
P06137,773.0,137.0,fall,3,405.0,clothing,1,18.0,11
P06138,210.0,212.0,fall,3,383.0,clothing,1,29.0,192
P06139,339.0,214.0,summer,0,646.0,clothing,1,13.0,165
P06140,964.0,187.0,fall,3,189.0,electronics,0,6.0,18
P06141,753.0,258.0,fall,3,271.0,accessories,2,11.0,32
P06142,215.0,263.0,spring,2,599.0,home,3,29.0,247
P06143,261.0,88.0,spring,2,876.0,clothing,1,16.0,77
P06144,451.0,114.0,fall,3,947.0,electronics,0,3.0,68
P06145,663.0,96.0,summer,0,942.0,home,3,19.0,42
P06146,574.0,190.0,fall,3,668.0,clothing,1,21.0,85
P06147,718.0,20.0,summer,0,241.0,electronics,0,21.0,6
P06148,288.0,81.0,fall,3,510.0,accessories,2,9.0,61
P06149,918.0,226.0,spring,2,272.0,clothing,1,23.0,12
P06150,994.0,173.0,spring,2,486.0,electronics,0,27.0,12
P06151,828.0,293.0,summer,0,757.0,clothing,1,0.0,50
P06152,373.0,67.0,fall,3,662.0,electronics,0,28.0,59
P06153,274.0,156.0,fall,3,752.0,accessories,2,22.0,142
P06154,811.0,20.0,summer,0,577.0,accessories,2,29.0,1
P06155,861.0,254.0,fall,3,582.0,electronics,0,3.0,21
P06156,598.0,275.0,winter,1,156.0,home,3,12.0,37
P06157,980.0,126.0,spring,2,269.0,accessories,2,5.0,12
P06158,269.0,192.0,spring,2,536.0,clothing,1,25.0,165
P06159,378.0,149.0,summer,0,499.0,accessories,2,14.0,92
P06160,322.0,59.0,fall,3,790.0,clothing,1,13.0,43
P06161,579.0,35.0,summer,0,840.0,accessories,2,24.0,10
P06162,491.0,146.0,winter,1,247.0,accessories,2,2.0,30
P06163,995.0,222.0,fall,3,192.0,clothing,1,23.0,21
P06164,393.0,153.0,winter,1,332.0,accessories,2,18.0,61
P06165,426.0,278.0,summer,0,846.0,clothing,1,5.0,178
P06166,629.0,33.0,spring,2,714.0,clothing,1,1.0,11
P06167,634.0,85.0,winter,1,889.0,accessories,2,8.0,38
P06168,985.0,214.0,fall,3,822.0,accessories,2,29.0,22
P06169,659.0,133.0,summer,0,384.0,clothing,1,12.0,16
P06170,816.0,178.0,summer,0,595.0,electronics,0,17.0,36
P06171,219.0,180.0,summer,0,349.0,accessories,2,11.0,134
P06172,262.0,273.0,spring,2,662.0,home,3,20.0,246
P06173,363.0,34.0,summer,0,675.0,accessories,2,21.0,25
P06174,225.0,56.0,summer,0,362.0,electronics,0,3.0,47
P06175,509.0,174.0,spring,2,527.0,electronics,0,27.0,79
P06176,483.0,46.0,summer,0,938.0,accessories,2,22.0,26
P06177,858.0,31.0,summer,0,695.0,accessories,2,28.0,12
P06178,479.0,86.0,winter,1,635.0,home,3,6.0,47
P06179,362.0,49.0,summer,0,510.0,accessories,2,11.0,31
P06180,422.0,115.0,spring,2,931.0,electronics,0,22.0,86
P06181,982.0,234.0,winter,1,317.0,home,3,10.0,14
P06182,344.0,213.0,summer,0,831.0,accessories,2,6.0,145
P06183,228.0,154.0,spring,2,743.0,home,3,28.0,134
P06184,243.0,51.0,fall,3,553.0,home,3,25.0,46
P06185,985.0,58.0,summer,0,286.0,electronics,0,26.0,2
P06186,669.0,225.0,fall,3,382.0,electronics,0,9.0,34
P06187,232.0,62.0,winter,1,264.0,clothing,1,8.0,37
P06188,851.0,278.0,spring,2,401.0,electronics,0,1.0,21
P06189,625.0,268.0,winter,1,642.0,clothing,1,4.0,83
P06190,419.0,93.0,fall,3,438.0,electronics,0,9.0,40
P06191,732.0,293.0,fall,3,198.0,electronics,0,24.0,46
P06192,890.0,209.0,fall,3,601.0,clothing,1,27.0,17
P06193,565.0,157.0,spring,2,665.0,clothing,1,28.0,78
P06194,941.0,185.0,fall,3,837.0,clothing,1,13.0,20
P06195,748.0,297.0,fall,3,421.0,home,3,26.0,48
P06196,780.0,45.0,spring,2,580.0,clothing,1,15.0,5
P06197,314.0,92.0,fall,3,175.0,home,3,26.0,24
P06198,437.0,134.0,summer,0,219.0,home,3,1.0,27
P06199,533.0,70.0,fall,3,442.0,clothing,1,18.0,25
P06200,639.0,190.0,spring,2,555.0,clothing,1,22.0,57
P06201,346.0,287.0,fall,3,383.0,clothing,1,8.0,156
P06202,207.0,22.0,spring,2,380.0,electronics,0,13.0,18
P06203,486.0,229.0,fall,3,412.0,electronics,0,14.0,77
P06204,586.0,134.0,summer,0,947.0,clothing,1,18.0,74
P06205,248.0,186.0,spring,2,735.0,accessories,2,30.0,170
P06206,715.0,284.0,spring,2,270.0,clothing,1,25.0,46
P06207,836.0,246.0,spring,2,612.0,accessories,2,7.0,34
P06208,785.0,170.0,spring,2,667.0,electronics,0,26.0,34
P06209,875.0,287.0,fall,3,173.0,electronics,0,14.0,40
P06210,476.0,135.0,fall,3,855.0,accessories,2,7.0,87
P06211,498.0,107.0,summer,0,829.0,electronics,0,27.0,64
P06212,787.0,261.0,summer,0,526.0,clothing,1,3.0,41
P06213,847.0,59.0,fall,3,649.0,accessories,2,26.0,14
P06214,816.0,201.0,winter,1,586.0,accessories,2,28.0,24
P06215,805.0,228.0,spring,2,871.0,home,3,5.0,60
P06216,333.0,292.0,fall,3,794.0,electronics,0,10.0,224
P06217,778.0,138.0,summer,0,648.0,accessories,2,11.0,28
P06218,345.0,43.0,spring,2,323.0,accessories,2,23.0,26
P06219,688.0,277.0,summer,0,812.0,accessories,2,27.0,105
P06220,676.0,111.0,winter,1,749.0,electronics,0,8.0,27
P06221,357.0,180.0,spring,2,658.0,accessories,2,17.0,127
P06222,582.0,168.0,winter,1,927.0,accessories,2,16.0,81
P06223,361.0,136.0,winter,1,459.0,clothing,1,20.0,95
P06224,639.0,72.0,winter,1,219.0,clothing,1,25.0,16
P06225,387.0,64.0,fall,3,354.0,home,3,2.0,29
P06226,613.0,284.0,summer,0,490.0,accessories,2,26.0,79
P06227,537.0,281.0,spring,2,181.0,electronics,0,12.0,50
P06228,805.0,253.0,fall,3,192.0,home,3,5.0,21
P06229,379.0,54.0,summer,0,267.0,home,3,27.0,21
P06230,486.0,216.0,fall,3,164.0,home,3,13.0,54
P06231,385.0,44.0,summer,0,471.0,accessories,2,26.0,30
P06232,336.0,221.0,spring,2,776.0,home,3,0.0,157
P06233,328.0,292.0,spring,2,486.0,electronics,0,27.0,211
P06234,392.0,55.0,spring,2,681.0,clothing,1,26.0,43
P06235,514.0,242.0,spring,2,839.0,clothing,1,3.0,129
P06236,983.0,296.0,summer,0,923.0,accessories,2,21.0,36
P06237,342.0,37.0,fall,3,740.0,electronics,0,17.0,26
P06238,214.0,207.0,spring,2,530.0,electronics,0,10.0,175
P06239,500.0,276.0,spring,2,660.0,electronics,0,10.0,139
P06240,621.0,161.0,spring,2,269.0,accessories,2,7.0,19
P06241,443.0,155.0,winter,1,175.0,electronics,0,3.0,36
P06242,305.0,98.0,spring,2,683.0,clothing,1,1.0,64
P06243,286.0,81.0,spring,2,862.0,electronics,0,0.0,67
P06244,327.0,148.0,summer,0,213.0,electronics,0,23.0,37
P06245,539.0,276.0,winter,1,609.0,accessories,2,9.0,117
P06246,202.0,231.0,summer,0,875.0,home,3,16.0,210
P06247,525.0,73.0,fall,3,463.0,home,3,6.0,23
P06248,608.0,194.0,winter,1,739.0,accessories,2,6.0,74
P06249,504.0,119.0,summer,0,365.0,accessories,2,12.0,32
P06250,805.0,58.0,summer,0,605.0,accessories,2,21.0,20
P06251,919.0,282.0,fall,3,885.0,accessories,2,23.0,51
P06252,423.0,169.0,fall,3,689.0,electronics,0,25.0,110
P06253,546.0,140.0,spring,2,862.0,electronics,0,0.0,68
P06254,519.0,197.0,spring,2,728.0,home,3,27.0,106
P06255,757.0,139.0,winter,1,622.0,accessories,2,0.0,22
P06256,379.0,91.0,winter,1,508.0,accessories,2,12.0,58
P06257,816.0,238.0,fall,3,275.0,electronics,0,0.0,24
P06258,909.0,142.0,winter,1,856.0,accessories,2,5.0,24
P06259,584.0,263.0,spring,2,835.0,clothing,1,22.0,117
P06260,816.0,94.0,fall,3,236.0,electronics,0,25.0,15
P06261,990.0,25.0,summer,0,492.0,clothing,1,24.0,1
P06262,970.0,40.0,fall,3,544.0,electronics,0,9.0,1
P06263,306.0,209.0,winter,1,633.0,electronics,0,20.0,165
P06264,729.0,244.0,spring,2,815.0,electronics,0,0.0,66
P06265,608.0,122.0,spring,2,605.0,home,3,24.0,43
P06266,494.0,118.0,summer,0,625.0,home,3,4.0,62
P06267,369.0,102.0,summer,0,359.0,electronics,0,21.0,48
P06268,529.0,200.0,fall,3,674.0,electronics,0,24.0,106
P06269,691.0,171.0,spring,2,825.0,electronics,0,1.0,58
P06270,393.0,75.0,summer,0,916.0,electronics,0,29.0,67
P06271,210.0,209.0,summer,0,725.0,accessories,2,2.0,172
P06272,393.0,41.0,fall,3,456.0,accessories,2,29.0,26
P06273,688.0,87.0,fall,3,225.0,accessories,2,22.0,20
P06274,993.0,204.0,spring,2,171.0,home,3,2.0,15
P06275,380.0,29.0,winter,1,209.0,clothing,1,30.0,7
P06276,854.0,85.0,winter,1,535.0,electronics,0,17.0,6
P06277,514.0,283.0,spring,2,205.0,accessories,2,22.0,50
P06278,892.0,244.0,winter,1,317.0,accessories,2,7.0,20
P06279,228.0,142.0,spring,2,561.0,accessories,2,8.0,115
P06280,794.0,57.0,spring,2,866.0,electronics,0,1.0,11
P06281,876.0,142.0,summer,0,920.0,electronics,0,28.0,31
P06282,994.0,175.0,winter,1,340.0,clothing,1,1.0,2
P06283,991.0,86.0,spring,2,631.0,home,3,26.0,1
P06284,294.0,152.0,winter,1,716.0,clothing,1,15.0,125
P06285,579.0,159.0,winter,1,565.0,electronics,0,6.0,49
P06286,976.0,101.0,fall,3,489.0,clothing,1,29.0,7
P06287,642.0,77.0,winter,1,945.0,accessories,2,30.0,29
P06288,496.0,168.0,spring,2,925.0,clothing,1,3.0,100
P06289,935.0,150.0,summer,0,408.0,accessories,2,4.0,15
P06290,559.0,88.0,winter,1,499.0,clothing,1,0.0,34
P06291,572.0,269.0,spring,2,750.0,accessories,2,30.0,140
P06292,752.0,196.0,fall,3,586.0,clothing,1,21.0,40
P06293,501.0,91.0,winter,1,371.0,home,3,9.0,15
P06294,619.0,36.0,summer,0,562.0,clothing,1,12.0,11
P06295,444.0,179.0,winter,1,499.0,electronics,0,23.0,95
P06296,918.0,89.0,spring,2,631.0,electronics,0,26.0,9
P06297,435.0,132.0,winter,1,750.0,accessories,2,14.0,94
P06298,732.0,251.0,winter,1,208.0,electronics,0,0.0,39
P06299,383.0,40.0,fall,3,301.0,accessories,2,17.0,14
P06300,666.0,154.0,winter,1,689.0,home,3,22.0,56
P06301,952.0,282.0,summer,0,374.0,electronics,0,13.0,13
P06302,561.0,130.0,winter,1,467.0,electronics,0,17.0,41
P06303,481.0,265.0,fall,3,712.0,accessories,2,24.0,151
P06304,751.0,27.0,spring,2,924.0,home,3,21.0,8
P06305,534.0,226.0,winter,1,428.0,home,3,11.0,63
P06306,360.0,213.0,winter,1,707.0,clothing,1,11.0,153
P06307,358.0,66.0,fall,3,623.0,accessories,2,4.0,41
P06308,672.0,261.0,fall,3,767.0,accessories,2,6.0,87
P06309,799.0,29.0,fall,3,945.0,home,3,25.0,6
P06310,520.0,150.0,winter,1,173.0,accessories,2,23.0,35
P06311,210.0,289.0,summer,0,668.0,electronics,0,12.0,251
P06312,622.0,80.0,fall,3,517.0,electronics,0,8.0,21
P06313,271.0,183.0,spring,2,484.0,electronics,0,5.0,141
P06314,786.0,32.0,winter,1,582.0,accessories,2,20.0,7
P06315,399.0,291.0,spring,2,152.0,clothing,1,6.0,61
P06316,720.0,227.0,spring,2,407.0,clothing,1,17.0,32
P06317,703.0,265.0,summer,0,412.0,home,3,14.0,40
P06318,936.0,152.0,spring,2,270.0,accessories,2,7.0,7
P06319,886.0,263.0,fall,3,869.0,home,3,27.0,46
P06320,986.0,57.0,fall,3,170.0,accessories,2,19.0,1
P06321,237.0,75.0,winter,1,289.0,clothing,1,15.0,52
P06322,258.0,67.0,summer,0,626.0,electronics,0,16.0,55
P06323,776.0,124.0,summer,0,941.0,accessories,2,2.0,34
P06324,519.0,78.0,spring,2,438.0,clothing,1,12.0,17
P06325,633.0,96.0,summer,0,355.0,clothing,1,8.0,16
P06326,834.0,237.0,spring,2,192.0,clothing,1,19.0,27
P06327,874.0,74.0,spring,2,267.0,electronics,0,14.0,8
P06328,606.0,74.0,summer,0,154.0,clothing,1,25.0,21
P06329,584.0,148.0,winter,1,356.0,home,3,25.0,25
P06330,869.0,104.0,spring,2,784.0,clothing,1,29.0,22
P06331,767.0,233.0,fall,3,494.0,clothing,1,26.0,33
P06332,276.0,134.0,fall,3,291.0,accessories,2,15.0,80
P06333,392.0,68.0,summer,0,521.0,accessories,2,15.0,39
P06334,483.0,86.0,summer,0,381.0,accessories,2,18.0,31
P06335,725.0,294.0,spring,2,313.0,clothing,1,3.0,36
P06336,722.0,148.0,spring,2,696.0,clothing,1,18.0,39
P06337,811.0,48.0,fall,3,513.0,home,3,18.0,5
P06338,354.0,52.0,spring,2,484.0,electronics,0,1.0,30
P06339,538.0,138.0,fall,3,160.0,clothing,1,5.0,28
P06340,323.0,199.0,spring,2,557.0,electronics,0,12.0,147
P06341,478.0,170.0,winter,1,224.0,clothing,1,14.0,38
P06342,820.0,152.0,winter,1,449.0,electronics,0,9.0,23
P06343,856.0,204.0,fall,3,530.0,accessories,2,21.0,21
